iteration,execution_ms,iteration_difference_ms
30572,0.135547,10.0009
30573,0.138523,10.0003
30574,0.137915,9.99843
30575,0.132827,10.0003
30576,0.136218,10.0004
30577,0.136411,9.99942
30578,0.139227,10.0005
30579,0.138522,9.9992
30580,0.134939,9.99996
30581,0.137179,10.0006
30582,0.138746,9.99987
30583,0.135611,10.0005
30584,0.135738,9.99958
30585,0.138619,10.0005
30586,0.139035,9.999
30587,0.143034,10.0015
30588,0.135675,9.99936
30589,0.138939,9.9998
30590,0.14137,10.0003
30591,0.142107,9.99932
30592,0.135802,10.0003
30593,0.136923,10.0006
30594,0.135451,10.0009
30595,0.136538,9.99865
30596,0.136571,10.0001
30597,0.138907,10.0016
30598,0.137178,9.99792
30599,0.135643,10.0011
30600,0.138139,9.99958
30601,0.135738,9.99981
30602,0.136827,10.0001
30603,0.138363,10
30604,0.13673,9.99936
30605,0.134683,10.0003
30606,0.137787,9.99936
30607,0.137178,10.002
30608,0.136859,10.0003
30609,0.137051,9.99798
30610,0.138202,10.0002
30611,0.137083,9.99964
30612,0.138779,10.0015
30613,0.138074,9.99904
30614,0.137499,10.0004
30615,0.135867,9.99961
30616,0.136826,9.9999
30617,0.136283,9.99964
30618,0.135355,9.99968
30619,0.139195,10.0012
30620,0.139194,9.99961
30621,0.135355,9.99856
30622,0.136987,10.0013
30623,0.14009,9.99971
30624,0.139035,10.0005
30625,0.137979,10.0001
30626,0.14201,9.99987
30627,0.137627,10.0004
30628,0.135131,9.99952
30629,0.135867,9.99923
30630,0.136347,10.0006
30631,0.137531,9.99942
30632,0.136602,10.0009
30633,0.133819,9.99939
30634,0.136539,10
30635,0.13577,10.0005
30636,0.143802,10.0003
30637,0.137659,10.0001
30638,0.13673,9.99942
30639,0.138331,10.0016
30640,0.138811,9.99897
30641,0.13929,9.99948
30642,0.137243,9.99984
30643,0.134907,10.0005
30644,0.13657,10.0006
30645,0.136251,9.99875
30646,0.137563,10.0007
30647,0.136218,9.99981
30648,0.134107,10.001
30649,0.139803,9.99929
30650,0.141402,9.99981
30651,0.14009,10.0018
30652,0.134299,9.9983
30653,0.136442,9.99961
30654,0.142906,10.0008
30655,0.137339,9.999
30656,0.135994,10.0008
30657,0.141082,9.99968
30658,0.140251,9.99961
30659,0.137434,10.0011
30660,0.135931,10.0003
30661,0.145754,10.002
30662,0.14185,9.99709
30663,0.141946,10.0018
30664,0.138875,9.99776
30665,0.141019,10.0023
30666,0.13801,9.99843
30667,0.136667,9.99993
30668,0.133722,9.99933
30669,0.137434,10.0009
30670,0.135739,9.99964
30671,0.143131,9.9999
30672,0.137498,9.99993
30673,0.137243,10.0002
30674,0.141435,9.99987
30675,0.138874,9.99981
30676,0.133147,10.0008
30677,0.136635,9.99881
30678,0.137306,10.0003
30679,0.134843,10
30680,0.138011,10.0002
30681,0.14169,9.99968
30682,0.141883,10.0004
30683,0.136251,9.99916
30684,0.140282,10.0012
30685,0.140955,9.99968
30686,0.134843,10.0004
30687,0.141434,9.99891
30688,0.134459,10.0009
30689,0.137307,9.99923
30690,0.135706,10.0007
30691,0.138363,9.99968
30692,0.142779,10.0004
30693,0.137754,10.0003
30694,0.138107,9.99923
30695,0.136507,10.001
30696,0.136346,9.99884
30697,0.141946,10.0001
30698,0.137435,10.0003
30699,0.137211,10.0011
30700,0.136059,9.9984
30701,0.136027,9.99987
30702,0.136123,10
30703,0.13545,10.0013
30704,0.136571,9.99984
30705,0.136891,9.9992
30706,0.134778,9.99916
30707,0.141434,10.0028
30708,0.143994,9.99862
30709,0.136443,9.9998
30710,0.139258,9.99984
30711,0.134587,10.0003
30712,0.136795,9.99958
30713,0.135067,10.0002
30714,0.135835,9.99916
30715,0.138939,10.0004
30716,0.134619,10.0004
30717,0.137434,9.99933
30718,0.138139,10.0002
30719,0.137147,9.99996
30720,0.137307,10.0003
30721,0.134843,10.0003
30722,0.134107,10.0001
30723,0.138843,9.99875
30724,0.135706,10.0005
30725,0.136219,9.99904
30726,0.140539,10.0012
30727,0.138395,10.0002
30728,0.137914,9.99981
30729,0.137627,10.0006
30730,0.134651,9.99897
30731,0.137178,10.0006
30732,0.139355,9.99964
30733,0.140059,9.99987
30734,0.135867,10.0003
30735,0.138938,10.0004
30736,0.137339,10.0001
30737,0.140475,9.99952
30738,0.139034,9.99971
30739,0.139738,9.99996
30740,0.142203,10.0014
30741,0.137243,10.0009
30742,0.138394,9.99827
30743,0.138427,10.0007
30744,0.135419,9.99894
30745,0.139834,10.0003
30746,0.139162,10.0008
30747,0.142395,9.99942
30748,0.137787,10.0007
30749,0.14121,9.99926
30750,0.139163,9.99971
30751,0.142299,10.0001
30752,0.137626,10.0002
30753,0.141882,9.99936
30754,0.138043,10.0005
30755,0.135067,10
30756,0.140506,10.0001
30757,0.137595,9.99952
30758,0.136891,10
30759,0.137498,10
30760,0.137242,10.0012
30761,0.137691,9.99971
30762,0.141371,9.99984
30763,0.137306,9.99859
30764,0.138011,10.001
30765,0.137307,9.9999
30766,0.140282,9.99961
30767,0.139706,10.0001
30768,0.138363,9.99993
30769,0.138555,9.99945
30770,0.137242,10.0004
30771,0.138107,10.0004
30772,0.135291,10.0003
30773,0.137882,10.0002
30774,0.136187,9.99913
30775,0.136763,9.99955
30776,0.139579,10.0022
30777,0.13785,9.99856
30778,0.135643,9.99996
30779,0.134939,9.99875
30780,0.138234,10.0014
30781,0.138234,9.99932
30782,0.136251,10.0008
30783,0.136699,9.99865
30784,0.13929,10.001
30785,0.137115,10.0006
30786,0.138171,9.99942
30787,0.141658,9.99952
30788,0.135899,10.001
30789,0.136731,9.99897
30790,0.137595,10
30791,0.136474,10.0006
30792,0.139738,10.001
30793,0.135835,9.99987
30794,0.141083,9.99948
30795,0.141882,10.001
30796,0.141371,9.9998
30797,0.140699,10.0008
30798,0.14137,9.99923
30799,0.135483,9.99971
30800,0.135867,9.99843
30801,0.138651,10.0017
30802,0.138938,9.99929
30803,0.138842,10.0006
30804,0.136443,9.99894
30805,0.139739,10.0003
30806,0.142266,9.99987
30807,0.136794,9.99936
30808,0.135515,10.0006
30809,0.139547,9.9998
30810,0.144763,10.0002
30811,0.139066,9.99872
30812,0.139547,10.0011
30813,0.137019,9.99955
30814,0.144603,10.0006
30815,0.13737,9.99971
30816,0.137883,9.99984
30817,0.142619,10.0003
30818,0.136443,10.0001
30819,0.14345,10.0021
30820,0.141178,9.99785
30821,0.136667,10.0001
30822,0.136795,10.0002
30823,0.141402,9.99933
30824,0.138778,10.0008
30825,0.140187,10.0002
30826,0.136603,9.99961
30827,0.141946,10.0002
30828,0.136826,10.0002
30829,0.134491,9.99964
30830,0.137851,10
30831,0.13641,10.0006
30832,0.14361,9.99971
30833,0.137403,9.9998
30834,0.137083,10.0007
30835,0.13897,9.99856
30836,0.140858,10.0007
30837,0.138971,10.0002
30838,0.137883,9.99952
30839,0.140923,9.99987
30840,0.134842,10
30841,0.137915,10.0009
30842,0.135931,9.99856
30843,0.138587,10.0006
30844,0.137114,10.0009
30845,0.135995,9.9983
30846,0.137211,10.001
30847,0.136091,9.99977
30848,0.135002,9.99945
30849,0.139066,10.0027
30850,0.142011,9.9982
30851,0.137243,9.99964
30852,0.135418,10.0004
30853,0.142138,10.0014
30854,0.137051,9.99804
30855,0.138651,10.0011
30856,0.135674,10.0001
30857,0.135931,9.99939
30858,0.136923,9.99968
30859,0.137755,10.0008
30860,0.14121,9.99923
30861,0.142362,10.0004
30862,0.136987,9.99974
30863,0.133243,10.0011
30864,0.135227,10.0004
30865,0.139994,9.99939
30866,0.144154,9.99904
30867,0.144699,10.0004
30868,0.136027,10.0006
30869,0.137914,9.99942
30870,0.14425,10.0006
30871,0.142971,9.99907
30872,0.138875,10.0013
30873,0.13417,9.99808
30874,0.140602,10.0016
30875,0.138587,9.99958
30876,0.137595,9.99942
30877,0.138714,10.0003
30878,0.136411,9.99971
30879,0.143547,10
30880,0.139067,10.0011
30881,0.137882,9.9984
30882,0.142714,10.0014
30883,0.141467,10.0012
30884,0.141051,9.99804
30885,0.143322,10.0008
30886,0.136027,9.99849
30887,0.136923,10.0004
30888,0.139483,9.99993
30889,0.137178,10.0005
30890,0.137402,9.99868
30891,0.141979,10.0009
30892,0.137243,9.99955
30893,0.142938,10.0004
30894,0.133243,9.99948
30895,0.135067,10.0025
30896,0.142683,9.99856
30897,0.137851,10
30898,0.141274,9.99939
30899,0.144506,10.0005
30900,0.142299,9.99913
30901,0.139419,10.0001
30902,0.135099,9.99993
30903,0.136442,10.0003
30904,0.13881,9.99939
30905,0.136731,10.0029
30906,0.136379,9.99731
30907,0.138043,10.0001
30908,0.136826,10.0002
30909,0.138363,9.99958
30910,0.140347,10.0022
30911,0.140923,9.99836
30912,0.133979,9.99961
30913,0.136026,10.0003
30914,0.139898,10.0001
30915,0.135867,9.99913
30916,0.134395,10.0012
30917,0.144155,10.0005
30918,0.136666,9.99869
30919,0.13801,10.001
30920,0.136091,9.9998
30921,0.139995,10.0011
30922,0.144219,9.99984
30923,0.135482,10.0006
30924,0.143354,9.99852
30925,0.138459,10.0008
30926,0.139355,9.99859
30927,0.140059,9.9999
30928,0.139194,10.0003
30929,0.141914,10.0001
30930,0.136251,9.99878
30931,0.142555,10.0039
30932,0.137243,9.99577
30933,0.135514,10.0011
30934,0.137019,9.99958
30935,0.14377,10
30936,0.140507,10.0005
30937,0.135547,9.99936
30938,0.142554,10.001
30939,0.14249,10.0003
30940,0.143354,9.99955
30941,0.137883,10.0001
30942,0.143323,9.99929
30943,0.14025,10.0001
30944,0.14169,10.0001
30945,0.14297,10.0009
30946,0.141883,10.0008
30947,0.141435,9.99929
30948,0.145274,9.99881
30949,0.142938,10.0016
30950,0.141562,9.9999
30951,0.141211,10.0021
30952,0.144795,9.99792
30953,0.139482,10.0017
30954,0.140442,9.9984
30955,0.135451,9.99875
30956,0.136603,10.0034
30957,0.144411,9.99718
30958,0.138234,9.9992
30959,0.144378,10.0004
30960,0.136539,9.99971
30961,0.143195,10.002
30962,0.144859,10.0005
30963,0.143226,9.99961
30964,0.140794,9.99891
30965,0.136955,9.99836
30966,0.139067,10.0017
30967,0.143035,10.0013
30968,0.139098,9.99929
30969,0.139578,10.0004
30970,0.143898,10.0007
30971,0.136731,9.99801
30972,0.141339,9.99923
30973,0.140442,10.0015
30974,0.141146,10.0002
30975,0.142906,9.99916
30976,0.134779,9.99891
30977,0.140795,10.0015
30978,0.140826,9.99939
30979,0.139418,10.0019
30980,0.135995,9.99836
30981,0.139355,9.99977
30982,0.140763,9.99923
30983,0.140763,10.003
30984,0.143226,9.99779
30985,0.135515,9.99894
30986,0.140507,10.0005
30987,0.135771,10.0017
30988,0.143067,10.0012
30989,0.136187,9.99724
30990,0.141146,10.0009
30991,0.140763,10.0033
30992,0.138843,9.99651
30993,0.136122,9.99884
30994,0.134715,10.0005
30995,0.14169,10.0005
30996,0.141435,10.0008
30997,0.141659,9.99913
30998,0.140987,10.0011
30999,0.141146,9.99853
31000,0.138554,9.99971
31001,0.141498,10.0029
31002,0.141627,9.9982
31003,0.143195,10.0012
31004,0.134907,9.99814
31005,0.141498,9.99996
31006,0.139898,10.0046
31007,0.143898,9.99574
31008,0.137051,9.99884
31009,0.138747,10.0006
31010,0.143995,10.0004
31011,0.141882,9.99987
31012,0.146202,10.0008
31013,0.136411,9.999
31014,0.140603,10.0002
31015,0.141435,10.0012
31016,0.143387,9.99996
31017,0.144635,9.99843
31018,0.141818,10.0029
31019,0.13881,9.99776
31020,0.139227,9.99884
31021,0.143834,10.0034
31022,0.144347,9.99785
31023,0.142971,9.99862
31024,0.138426,10.0006
31025,0.142586,10.0002
31026,0.143066,10.0006
31027,0.140987,10.0015
31028,0.138715,9.99817
31029,0.141723,10.0017
31030,0.143643,10.0001
31031,0.137274,9.99724
31032,0.142682,10.0015
31033,0.142522,10.0015
31034,0.136347,9.99734
31035,0.144699,10.0003
31036,0.138395,10.0008
31037,0.137402,9.99977
31038,0.140218,9.99952
31039,0.135579,10.0002
31040,0.143771,10
31041,0.143035,10.001
31042,0.136667,9.99827
31043,0.141147,10.0022
31044,0.137402,9.99875
31045,0.137594,10.0013
31046,0.136059,9.99897
31047,0.142427,10.0005
31048,0.137403,9.99833
31049,0.139931,10.0012
31050,0.134394,9.99952
31051,0.140218,9.9999
31052,0.136155,10.0003
31053,0.134139,9.99936
31054,0.140123,10.0011
31055,0.140667,9.99926
31056,0.141882,9.99971
31057,0.14105,10.0011
31058,0.136859,9.99964
31059,0.141819,9.99929
31060,0.143675,9.99964
31061,0.141307,10.0005
31062,0.143387,10.0011
31063,0.137498,9.99904
31064,0.141658,10.0011
31065,0.136507,9.99788
31066,0.142747,10.0015
31067,0.142331,9.99936
31068,0.141755,10.0024
31069,0.137018,9.99753
31070,0.139706,9.9999
31071,0.142938,10.0016
31072,0.143771,9.99878
31073,0.137787,9.99952
31074,0.143547,10.0017
31075,0.143034,9.99875
31076,0.141722,10.0015
31077,0.136891,9.99795
31078,0.139835,10
31079,0.143867,9.99977
31080,0.142619,10.0004
31081,0.141658,10.0002
31082,0.14089,9.99977
31083,0.136091,9.99926
31084,0.136603,10.0004
31085,0.140475,10.0001
31086,0.142747,10.0023
31087,0.136987,9.99772
31088,0.14105,9.99993
31089,0.14073,10.0027
31090,0.144314,9.99776
31091,0.140827,10.0015
31092,0.141211,9.99856
31093,0.144475,10.0006
31094,0.13689,9.99977
31095,0.143354,9.99862
31096,0.140314,10.0005
31097,0.141818,10.0007
31098,0.137339,9.99984
31099,0.143291,10.0003
31100,0.140475,9.9991
31101,0.142875,10.0009
31102,0.13833,9.99958
31103,0.141434,10.0006
31104,0.142234,9.99971
31105,0.139866,10.0004
31106,0.141563,10.0002
31107,0.142043,9.9992
31108,0.141691,10.0008
31109,0.141883,9.99843
31110,0.143835,10.0029
31111,0.140282,9.99785
31112,0.14265,9.99987
31113,0.142074,10.0009
31114,0.142106,9.99939
31115,0.137179,9.99968
31116,0.143195,9.99996
31117,0.144603,10.0018
31118,0.143355,9.99948
31119,0.141659,9.99955
31120,0.141978,9.99955
31121,0.137242,9.99958
31122,0.14009,9.99964
31123,0.141946,10.001
31124,0.136763,9.9998
31125,0.138779,9.99955
31126,0.142427,9.9999
31127,0.141979,10.0018
31128,0.144763,10.0007
31129,0.139834,9.99798
31130,0.143578,10.0007
31131,0.14297,10.0002
31132,0.14297,10.0002
31133,0.139643,9.99833
31134,0.146555,10.0009
31135,0.138267,9.99948
31136,0.140635,10.0003
31137,0.141338,10.0002
31138,0.139674,9.99964
31139,0.135835,10.0003
31140,0.140922,9.99996
31141,0.136187,9.9998
31142,0.141179,10.0002
31143,0.138043,10.0003
31144,0.137019,9.99936
31145,0.141915,10.0006
31146,0.135898,9.99977
31147,0.139482,10.0009
31148,0.140218,9.99846
31149,0.138939,9.99971
31150,0.139611,10.0007
31151,0.139291,10.0011
31152,0.143419,10.0002
31153,0.138011,9.99856
31154,0.13689,10.0004
31155,0.135258,10
31156,0.140442,10.0005
31157,0.140186,10.0001
31158,0.134843,9.99862
31159,0.139643,9.99993
31160,0.137339,10.0023
31161,0.136283,9.99811
31162,0.136763,10.0011
31163,0.13657,9.99836
31164,0.134842,10.0006
31165,0.135547,10.0006
31166,0.137499,10.0002
31167,0.139483,9.99968
31168,0.135739,9.99932
31169,0.138331,9.99977
31170,0.139003,9.99968
31171,0.138011,10.0008
31172,0.136474,9.99981
31173,0.137754,10.0015
31174,0.134554,10.0016
31175,0.14249,9.99811
31176,0.137595,9.9992
31177,0.138043,9.99996
31178,0.138267,9.9991
31179,0.139195,10.0005
31180,0.138555,10.0007
31181,0.138842,10
31182,0.141882,9.99929
31183,0.135259,10.0022
31184,0.136475,9.99904
31185,0.134491,9.99894
31186,0.139643,10.0009
31187,0.137307,9.9992
31188,0.137403,9.99971
31189,0.136955,10.0027
31190,0.136282,9.99692
31191,0.13657,10.0004
31192,0.137115,9.99974
31193,0.141051,10.0006
31194,0.14233,10.0025
31195,0.137435,9.99756
31196,0.137563,10.0004
31197,0.138171,9.99964
31198,0.139387,10.0003
31199,0.137658,10.0001
31200,0.13545,9.99881
31201,0.137626,10.0011
31202,0.137114,10.0002
31203,0.137722,9.99993
31204,0.140634,9.99948
31205,0.136251,10.0003
31206,0.137211,9.99955
31207,0.135739,10.0002
31208,0.134651,10
31209,0.134875,9.99968
31210,0.138331,9.99955
31211,0.138107,10.0005
31212,0.137947,10.0004
31213,0.136666,10
31214,0.136666,9.99968
31215,0.137466,10.0008
31216,0.135099,9.99824
31217,0.138075,10.0015
31218,0.135163,9.99977
31219,0.137147,10.0003
31220,0.136379,9.99923
31221,0.137083,10.0004
31222,0.137851,9.99913
31223,0.136795,10.0008
31224,0.135515,10
31225,0.135547,9.99974
31226,0.135578,9.99904
31227,0.138234,10.0016
31228,0.137626,10.0008
31229,0.13673,9.99814
31230,0.136443,10.0003
31231,0.142746,10.0001
31232,0.137499,9.99955
31233,0.136315,10.0004
31234,0.135995,10.0005
31235,0.140219,9.99939
31236,0.136155,10.0005
31237,0.139515,9.99916
31238,0.138075,10.0009
31239,0.137179,9.99968
31240,0.134586,9.99952
31241,0.13673,10.0006
31242,0.138906,9.99984
31243,0.142106,10
31244,0.14009,10.0004
31245,0.137211,10.0008
31246,0.136699,9.99964
31247,0.137531,9.99894
31248,0.135067,10.0006
31249,0.137467,9.99977
31250,0.137115,9.99952
31251,0.135643,10.0001
31252,0.138427,10.0004
31253,0.136187,10
31254,0.139226,10.0001
31255,0.136666,9.99958
31256,0.137978,10.0015
31257,0.143418,9.99971
31258,0.137051,9.9991
31259,0.137979,10.0008
31260,0.136603,9.99897
31261,0.137883,10.001
31262,0.136315,9.9991
31263,0.138811,10.0004
31264,0.136155,9.99968
31265,0.137467,10.0001
31266,0.135995,10.0001
31267,0.136539,10.0012
31268,0.136058,9.99942
31269,0.136794,10.0007
31270,0.136026,9.99776
31271,0.141018,10.0008
31272,0.138426,10.0001
31273,0.135003,10
31274,0.136059,10.0003
31275,0.137371,9.99996
31276,0.139291,10.0006
31277,0.139707,9.99977
31278,0.133851,9.99856
31279,0.138619,10.0011
31280,0.144251,10
31281,0.136538,9.99884
31282,0.136602,10.0012
31283,0.137146,9.99945
31284,0.139226,10.0016
31285,0.136122,9.9992
31286,0.136571,9.9999
31287,0.137467,9.99945
31288,0.138171,10.0013
31289,0.137595,9.99952
31290,0.136923,9.99942
31291,0.140827,10.0014
31292,0.141915,9.99776
31293,0.136635,10.0004
31294,0.135451,10.0003
31295,0.136699,10.0008
31296,0.135834,9.99881
31297,0.136698,10.0006
31298,0.142042,10.0021
31299,0.139162,9.9984
31300,0.136602,9.99961
31301,0.13897,9.99929
31302,0.137594,10.0014
31303,0.133627,9.99891
31304,0.140346,10.001
31305,0.139066,9.99964
31306,0.138203,9.99987
31307,0.138938,10.0003
31308,0.136347,9.99936
31309,0.134747,9.99939
31310,0.134939,9.99958
31311,0.136955,10.0009
31312,0.138811,9.99945
31313,0.136475,10.0011
31314,0.141787,9.99942
31315,0.138395,9.9999
31316,0.137403,10.0003
31317,0.136251,9.99977
31318,0.135995,9.99942
31319,0.137691,10.0005
31320,0.139035,10.0005
31321,0.137147,9.99996
31322,0.139835,10.0012
31323,0.137083,9.99916
31324,0.141787,10.0006
31325,0.137787,9.99814
31326,0.138266,10.0001
31327,0.14153,10.0004
31328,0.141114,10.0007
31329,0.13593,10
31330,0.141146,10.001
31331,0.13481,9.99856
31332,0.138522,9.99977
31333,0.133819,9.99974
31334,0.144122,9.99974
31335,0.135835,9.99984
31336,0.138106,10.0019
31337,0.139578,9.99859
31338,0.13849,9.9998
31339,0.137019,10.0001
31340,0.138651,10.0007
31341,0.137147,9.99926
31342,0.138395,10.0002
31343,0.139963,9.99987
31344,0.143514,10.002
31345,0.138715,9.99782
31346,0.135355,10.0006
31347,0.138523,9.99939
31348,0.136763,10.0005
31349,0.136795,9.99913
31350,0.137403,10.0003
31351,0.139867,9.99987
31352,0.137467,10.0004
31353,0.141019,9.99968
31354,0.142075,10.0005
31355,0.137147,9.99875
31356,0.141563,10.0011
31357,0.139451,10.0008
31358,0.139131,9.99856
31359,0.139899,10.0006
31360,0.136858,9.99971
31361,0.140378,9.99939
31362,0.13865,10.0012
31363,0.136634,9.99987
31364,0.137658,9.99955
31365,0.141914,10.0008
31366,0.139642,9.99958
31367,0.136154,10.0009
31368,0.137466,9.99939
31369,0.13753,10.0003
31370,0.137978,9.99904
31371,0.138139,9.99939
31372,0.138458,10.0013
31373,0.137883,10.0003
31374,0.136123,9.99948
31375,0.135579,9.99904
31376,0.135003,10.0008
31377,0.135675,9.99932
31378,0.139547,10.0018
31379,0.138587,9.99884
31380,0.135707,10.0006
31381,0.140315,9.99929
31382,0.136987,10.0003
31383,0.133435,9.99996
31384,0.142523,10.0002
31385,0.135867,9.99945
31386,0.137435,9.99993
31387,0.139963,10.0008
31388,0.135099,9.99942
31389,0.137467,9.99971
31390,0.134843,10.0001
31391,0.137595,10.0004
31392,0.138299,10.0004
31393,0.134011,10.0003
31394,0.140186,10.0002
31395,0.136602,10.001
31396,0.136698,9.99843
31397,0.14009,10.0004
31398,0.137178,9.99897
31399,0.137242,10.0006
31400,0.13737,10.0005
31401,0.136058,9.99916
31402,0.142458,10.0016
31403,0.138202,9.99897
31404,0.136954,10
31405,0.13673,9.99916
31406,0.135546,10.0002
31407,0.136826,9.99948
31408,0.137658,9.99974
31409,0.135802,10.0002
31410,0.145179,10.002
31411,0.141595,9.99894
31412,0.138779,10.0013
31413,0.136059,9.99955
31414,0.137051,9.99872
31415,0.139227,10.0007
31416,0.137883,9.99936
31417,0.136091,10.0002
31418,0.134491,9.99936
31419,0.138171,10.0009
31420,0.144731,10.0006
31421,0.141371,9.99929
31422,0.138523,9.99955
31423,0.136123,10.0008
31424,0.141787,9.99993
31425,0.136283,9.99968
31426,0.142395,10.0007
31427,0.137915,9.999
31428,0.142395,10.0006
31429,0.134971,10.0016
31430,0.141531,9.99862
31431,0.140987,9.99987
31432,0.136891,9.99939
31433,0.135995,10.001
31434,0.137339,9.99923
31435,0.139547,9.99955
31436,0.134555,9.99961
31437,0.135131,10.0014
31438,0.142075,10.0011
31439,0.135963,9.99856
31440,0.142459,10.0004
31441,0.143195,10.0002
31442,0.144666,9.9992
31443,0.136123,9.99955
31444,0.143962,10.0002
31445,0.136667,10.0003
31446,0.136187,10
31447,0.141083,9.9999
31448,0.136571,10.0002
31449,0.137787,9.99987
31450,0.136763,9.99913
31451,0.139355,10.0009
31452,0.14185,9.99993
31453,0.14505,10.0002
31454,0.142842,10.0002
31455,0.136283,9.99907
31456,0.140858,10.0002
31457,0.139418,10.0007
31458,0.137147,9.99897
31459,0.141114,10.0014
31460,0.140762,9.99891
31461,0.136987,9.99968
31462,0.143482,10.0003
31463,0.137595,10.0002
31464,0.138554,9.99987
31465,0.141722,9.99968
31466,0.135579,10.0006
31467,0.134907,9.99977
31468,0.137434,10.0014
31469,0.13609,9.9998
31470,0.135802,9.9991
31471,0.138874,9.99996
31472,0.143162,9.99942
31473,0.135163,9.99996
31474,0.137882,10.0001
31475,0.13481,10.0003
31476,0.135322,9.99974
31477,0.135322,10
31478,0.135578,10.0011
31479,0.14025,10.0008
31480,0.142906,9.99859
31481,0.13593,9.99996
31482,0.135962,10.0001
31483,0.134682,9.99936
31484,0.135226,10
31485,0.135258,10.0003
31486,0.13529,9.9999
31487,0.135898,9.99936
31488,0.141146,10.0009
31489,0.13545,10.0003
31490,0.142779,10.0008
31491,0.135162,9.99916
31492,0.135515,10.0005
31493,0.139995,10.0005
31494,0.142811,10.0007
31495,0.141915,10
31496,0.136059,9.99817
31497,0.139963,10.0012
31498,0.139419,10.0002
31499,0.137243,9.99926
31500,0.135323,9.9991
31501,0.143803,10.0006
31502,0.136123,9.99955
31503,0.137723,10.0006
31504,0.139611,9.99913
31505,0.141626,10.0005
31506,0.136347,10.0008
31507,0.137595,9.99926
31508,0.140954,10.0007
31509,0.140378,9.99916
31510,0.13705,9.99977
31511,0.142074,10.0003
31512,0.143706,10.0001
31513,0.13625,9.99958
31514,0.135642,9.99936
31515,0.13497,9.99955
31516,0.140507,10.0019
31517,0.136891,9.99888
31518,0.140731,10.0008
31519,0.142971,10.001
31520,0.144731,9.99936
31521,0.139227,10.0002
31522,0.142555,9.99891
31523,0.140506,10.0027
31524,0.139899,9.99728
31525,0.136891,10.0001
31526,0.14089,9.99948
31527,0.144506,10.0016
31528,0.14409,9.99888
31529,0.138842,9.99993
31530,0.142042,10.0004
31531,0.141914,10.0004
31532,0.138938,10
31533,0.135835,9.99961
31534,0.142875,9.99987
31535,0.136795,10.0003
31536,0.136955,9.999
31537,0.144315,10.0011
31538,0.140315,10.0001
31539,0.139131,9.99955
31540,0.138107,9.99987
31541,0.139771,9.99897
31542,0.140891,10.0007
31543,0.142618,10.001
31544,0.143354,9.99968
31545,0.139898,10.0022
31546,0.138266,9.99692
31547,0.142746,10.0004
31548,0.144346,10.0007
31549,0.13577,9.99923
31550,0.137434,10.0011
31551,0.141818,9.99868
31552,0.135834,9.99875
31553,0.136923,10.0018
31554,0.136379,10.0004
31555,0.134811,9.999
31556,0.141435,10.001
31557,0.144443,10.0002
31558,0.144731,9.99884
31559,0.14505,10.0019
31560,0.141883,9.99894
31561,0.137723,9.99913
31562,0.145274,10.0005
31563,0.141466,9.9999
31564,0.14249,10
31565,0.144922,9.99875
31566,0.138298,10.0009
31567,0.138394,10.0006
31568,0.143066,9.99884
31569,0.135962,10.0006
31570,0.140666,9.99961
31571,0.142907,10.0015
31572,0.142203,9.99897
31573,0.140891,9.99968
31574,0.141403,10.0029
31575,0.137851,9.99782
31576,0.135899,9.99923
31577,0.142715,10.0005
31578,0.136251,9.9999
31579,0.142682,10.001
31580,0.142842,9.99977
31581,0.142202,10.0001
31582,0.14313,10.0003
31583,0.14361,9.99952
31584,0.142906,9.99929
31585,0.14233,10.0009
31586,0.144122,9.99936
31587,0.137754,10.0006
31588,0.14169,10.0003
31589,0.142107,10.0007
31590,0.142171,10.0008
31591,0.143099,9.99923
31592,0.136955,9.99753
31593,0.141723,10.003
31594,0.141467,10.0011
31595,0.142715,9.99628
31596,0.136699,10.0018
31597,0.141467,10
31598,0.145082,9.99897
31599,0.140474,10.0003
31600,0.137978,9.99872
31601,0.140506,10.001
31602,0.14329,10.0001
31603,0.13465,9.99894
31604,0.142043,10.0013
31605,0.141307,9.99932
31606,0.143707,10.0007
31607,0.136155,9.99971
31608,0.140539,10.0002
31609,0.143194,9.99964
31610,0.14089,9.99891
31611,0.139418,10.0011
31612,0.14233,9.99952
31613,0.132602,9.99904
31614,0.140219,10.0012
31615,0.132827,9.99984
31616,0.142363,10.0002
31617,0.142235,10.0009
31618,0.137659,9.99961
31619,0.142938,9.99913
31620,0.136763,10.0003
31621,0.137882,10.0027
31622,0.13705,9.99734
31623,0.13977,9.99977
31624,0.138427,9.99952
31625,0.138075,10.0008
31626,0.142075,10.0016
31627,0.145403,9.99907
31628,0.140731,9.99977
31629,0.141242,10.0005
31630,0.13977,9.99904
31631,0.142458,10.0027
31632,0.139674,9.99657
31633,0.136282,9.99923
31634,0.136923,10.0018
31635,0.142523,9.99945
31636,0.137179,9.99897
31637,0.142715,10.0017
31638,0.141083,9.99936
31639,0.141562,10.0029
31640,0.143322,9.99824
31641,0.14137,10.0007
31642,0.142586,9.99878
31643,0.140058,9.9991
31644,0.135706,9.99948
31645,0.142971,10.0005
31646,0.143803,10.0008
31647,0.143931,9.99888
31648,0.141499,10.0004
31649,0.143994,10.0004
31650,0.141594,9.99993
31651,0.137467,10.0007
31652,0.142458,10.0008
31653,0.142586,9.99945
31654,0.142842,9.9991
31655,0.142971,10.0006
31656,0.141499,9.99936
